avg_rtt,max_rtt,std_rtt,moving_avg,rtt_change_rate,is_anomaly
10.79,29.0,8.0,10.79,82.59,0
11.84,29.0,7.48,11.84,428.93,0
10.52,29.0,7.86,10.52,81.09,0
9.6,29.0,8.13,9.6,25.21,0
7.15,14.1,5.01,7.15,48.51,0
7.1,14.1,5.04,7.1,24.89,0
6.22,13.9,4.48,6.22,55.33,0
5.25,13.9,4.16,5.25,55.81,0
6.45,14.5,4.86,6.45,525.0,0
6.36,14.5,4.73,6.36,10.34,0
7.37,14.5,4.86,7.37,3.85,0
6.39,14.5,4.65,6.39,75.92,0
6.37,14.5,4.66,6.37,25.58,0
6.34,14.5,4.68,6.34,22.32,0
6.11,14.5,4.83,6.11,21.9,0
7.21,14.5,5.31,7.21,572.9,0
8.36,16.8,5.97,8.36,16.67,0
9.59,16.8,5.87,9.59,13.1,0
9.46,16.8,5.77,9.46,9.59,0
9.31,16.8,5.7,9.31,12.88,0
8.29,16.8,5.95,8.29,80.52,0
9.53,16.8,6.01,9.53,587.5,0
9.65,16.8,5.87,9.65,77.21,0
9.76,16.8,5.74,9.76,9.97,0
10.87,16.8,5.21,10.87,241.97,0
10.93,16.8,5.25,10.93,13.64,0
43.05,338.0,98.44,43.05,2153.33,1
65.89,338.0,114.39,65.89,28.11,1
100.17,356.0,141.59,100.17,46.5,1
122.02,356.0,143.08,122.02,35.39,1
144.8,356.0,140.3,144.8,0.0,1
169.16,356.0,136.82,169.16,12.61,1
199.81,356.0,130.46,199.81,19.69,1
223.92,356.0,113.15,223.92,20.97,1
242.4,356.0,89.94,242.4,19.18,1
271.9,356.0,50.04,271.9,56.57,1
262.5,356.0,45.35,262.5,21.29,1
259.4,356.0,47.58,259.4,13.11,1
250.2,310.0,35.33,250.2,24.53,1
257.8,310.0,38.23,257.8,15.91,1
253.2,310.0,43.68,253.2,39.87,1
251.8,310.0,43.69,251.8,33.15,1
239.7,310.0,42.64,239.7,22.86,1
235.1,310.0,44.27,235.1,5.29,1
249.4,341.0,52.34,249.4,71.36,1
246.3,341.0,49.5,246.3,18.18,1
245.1,341.0,49.68,245.1,16.85,1
251.4,341.0,49.08,251.4,18.53,1
246.6,341.0,49.95,246.6,21.45,1
250.1,341.0,54.96,250.1,57.87,1
254.8,341.0,50.98,254.8,32.26,1
254.9,341.0,50.96,254.9,6.49,1
265.5,341.0,47.02,265.5,19.92,1
271.6,341.0,41.65,271.6,11.86,1
270.1,341.0,39.33,270.1,25.38,1
273.0,341.0,40.91,273.0,5.52,1
275.9,341.0,38.88,275.9,15.26,1
270.0,341.0,42.84,270.0,17.24,1
285.6,372.0,48.38,285.6,72.22,1
270.0,372.0,52.94,270.0,50.27,1
271.9,372.0,51.84,271.9,35.14,1
275.2,372.0,51.13,275.2,11.6,1
270.2,372.0,51.39,270.2,12.19,1
272.3,372.0,51.36,272.3,14.69,1
264.6,372.0,48.42,264.6,11.39,1
267.7,372.0,51.96,267.7,36.14,1
266.2,372.0,52.35,266.2,27.43,1
272.1,372.0,49.61,272.1,11.79,1
253.5,339.0,43.11,253.5,32.36,1
259.6,339.0,36.85,259.6,32.26,1
259.2,339.0,36.98,259.2,0.0,1
265.4,341.0,44.26,265.4,38.62,1
261.0,341.0,48.09,261.0,41.06,1
246.8,341.0,59.66,246.8,30.85,1
249.6,341.0,60.35,249.6,99.28,1
239.9,341.0,52.48,239.9,12.64,1
243.2,341.0,53.78,243.2,15.29,1
245.2,341.0,55.28,245.2,5.73,1
259.0,341.0,56.0,259.0,9.83,1
260.6,341.0,55.83,260.6,19.14,1
266.6,341.0,57.15,266.6,16.79,1
255.4,324.0,52.24,255.4,25.16,1
269.2,339.0,54.23,269.2,48.03,1
276.3,339.0,39.32,276.3,38.05,1
279.3,339.0,40.39,279.3,46.19,1
281.2,339.0,39.01,281.2,14.98,1
284.2,339.0,39.87,284.2,18.39,1
272.9,339.0,49.95,272.9,41.1,1
262.6,339.0,48.96,262.6,21.43,1
264.1,339.0,49.15,264.1,25.34,1
254.8,339.0,49.14,254.8,23.1,1
253.5,339.0,49.97,253.5,1.41,1
250.3,309.0,45.19,250.3,42.13,1
250.5,309.0,45.01,250.5,30.94,1
244.5,309.0,40.89,244.5,16.51,1
241.3,309.0,40.73,241.3,7.29,1
239.5,307.0,38.0,239.5,27.07,1
245.8,307.0,32.81,245.8,15.81,1
251.5,307.0,32.96,251.5,13.47,1
246.6,307.0,32.44,246.6,17.99,1
259.1,338.0,40.24,259.1,48.25,1
270.1,338.0,41.95,270.1,3.55,1
265.5,338.0,40.13,265.5,19.94,1
261.1,338.0,47.49,261.1,35.63,1
266.7,338.0,48.79,266.7,80.36,1
270.1,338.0,47.2,270.1,13.2,1
241.46,338.0,91.72,241.46,98.25,0
217.59,338.0,115.64,217.59,36.18,0
190.12,338.0,129.78,190.12,46.17,0
168.8,338.0,138.99,168.8,339.17,0
136.42,326.0,133.41,136.42,4.05,0
105.28,303.0,121.32,105.28,2.82,0
80.73,303.0,111.79,80.73,6.16,0
64.17,303.0,109.89,64.17,84.58,0
34.36,263.0,76.38,34.36,105.86,0
9.38,15.5,5.19,9.38,168.29,0
9.18,15.5,5.41,9.18,80.45,0
8.98,15.5,5.55,8.98,63.95,0
10.04,15.5,5.39,10.04,230.97,0
8.7,15.5,5.69,8.7,89.86,0
8.85,15.7,5.85,8.85,1005.63,0
7.63,15.7,5.81,7.63,85.22,0
7.44,15.7,5.57,7.44,486.21,0
8.59,15.7,5.6,8.59,2.21,0
8.35,15.7,5.79,8.35,81.37,0
9.72,26.9,7.98,9.72,938.61,0
9.8,26.9,7.91,9.8,87.4,0
10.93,26.9,7.84,10.93,357.23,0
11.51,26.9,8.25,11.51,27.74,0
11.71,26.9,8.03,11.71,82.78,0
11.33,26.9,7.92,11.33,248.97,0
12.5,26.9,7.34,12.5,17.65,0
12.4,26.9,7.33,12.4,10.0,0
14.0,29.9,9.04,14.0,137.3,0
15.11,29.9,8.21,15.11,54.18,0
12.63,29.9,8.02,12.63,84.67,0
13.66,29.9,7.4,13.66,552.38,0
13.62,29.9,7.39,13.62,10.22,0
13.0,29.9,7.1,13.0,9.93,0
13.37,29.9,6.68,13.37,47.94,0
13.74,29.9,6.69,13.74,120.34,0
13.93,29.9,6.72,13.93,1.92,0
12.99,29.9,7.45,12.99,79.5,0
10.3,15.9,5.45,10.3,8.59,0
10.3,15.9,5.45,10.3,359.73,0
10.35,15.9,5.38,10.35,81.02,0
10.49,15.9,5.48,10.49,480.77,0
10.36,15.9,5.38,10.36,8.61,0
9.22,15.9,5.77,9.22,83.99,0
8.78,15.9,6.08,8.78,21.27,0
8.57,15.9,5.87,8.57,403.73,0
8.41,15.1,5.69,8.41,5.93,0
9.35,15.1,5.53,9.35,11.89,0
10.47,15.1,5.25,10.47,12.7,0
10.64,15.4,5.38,10.64,8.45,0
11.8,15.4,4.74,11.8,7.79,0
11.8,15.4,4.74,11.8,6.34,0
11.7,15.4,4.7,11.7,15.23,0
11.7,15.4,4.7,11.7,82.66,0
12.72,15.4,3.61,12.72,481.08,0
12.7,15.4,3.61,12.7,3.1,0
12.46,15.4,3.58,12.46,10.53,0
12.49,15.4,3.58,12.49,8.4,0
11.41,15.4,4.43,11.41,73.88,0
11.03,15.1,4.23,11.03,244.21,0
10.93,15.1,4.17,10.93,13.79,0
9.73,13.3,4.5,9.73,76.29,0
11.27,28.2,7.15,11.27,800.96,0
11.87,28.2,6.59,11.87,70.85,0
11.72,28.2,6.58,11.72,38.69,0
10.64,28.2,7.11,10.64,78.6,0
12.42,29.7,9.14,12.42,1117.21,0
12.68,29.7,9.19,12.68,47.81,0
12.6,29.7,9.26,12.6,82.97,0
11.65,29.7,9.8,11.65,22.35,0
10.67,29.7,10.08,10.67,65.37,0
11.66,29.7,9.77,11.66,286.43,0
10.61,29.7,8.41,10.61,35.11,0
11.36,29.7,8.49,11.36,11.3,0
11.66,29.7,8.54,11.66,8.28,0
12.84,29.7,7.98,12.84,1.39,0
11.43,17.7,5.84,11.43,9.86,0
10.6,17.7,5.79,10.6,53.53,0
10.63,17.7,5.75,10.63,59.59,0
11.1,17.7,5.19,11.1,130.03,0
10.96,17.7,5.41,10.96,70.03,0
9.95,17.7,5.84,9.95,47.52,0
8.64,15.7,5.41,8.64,52.35,0
7.33,15.6,5.12,7.33,41.85,0
7.28,15.6,5.05,7.28,426.52,0
6.29,15.6,4.54,6.29,68.92,0
5.18,13.9,3.33,5.18,2.55,0
4.74,13.9,3.31,4.74,33.41,0
5.88,14.3,4.3,5.88,384.75,0
6.65,14.4,5.01,6.65,0.7,0
7.86,14.4,5.2,7.86,2.08,0
7.74,14.4,5.32,7.74,87.09,0
8.51,14.4,5.35,8.51,570.33,0
11.16,29.2,7.81,11.16,139.34,0
11.32,29.2,7.88,11.32,46.92,0
12.34,29.2,7.56,12.34,6.45,0
13.3,29.2,7.09,13.3,3.45,0
14.31,29.2,6.21,14.31,6.43,0
14.42,29.2,6.22,14.42,17.56,0
14.47,29.2,6.22,14.47,3.25,0
14.68,29.2,6.24,14.68,8.72,0
15.91,29.2,4.57,15.91,12.96,0
15.95,29.2,4.54,15.95,10.64,0
14.57,16.2,1.08,14.57,22.22,0
14.26,16.2,1.2,14.26,19.48,0
14.46,16.5,1.38,14.46,33.06,0
14.59,16.5,1.39,14.59,7.27,0
14.65,16.5,1.34,14.65,10.46,0
14.57,16.5,1.31,14.57,6.57,0
14.42,16.5,1.35,14.42,8.22,0
14.28,16.5,1.23,14.28,10.45,0
14.2,16.5,1.26,14.2,10.14,0
13.21,16.5,3.68,13.21,79.55,0
11.98,16.5,4.66,11.98,14.71,0
12.03,16.5,4.67,12.03,313.46,0
10.66,15.3,5.14,10.66,78.22,0
9.51,14.8,5.27,9.51,33.45,0
8.62,14.8,5.24,8.62,27.73,0
8.67,15.1,5.3,8.67,215.24,0
8.82,15.1,5.45,8.82,1.32,0
8.72,15.1,5.34,8.72,7.38,0
8.6,15.1,5.25,8.6,12.32,0
8.59,15.1,5.26,8.59,78.26,0
9.71,15.1,5.17,9.71,443.73,0
9.89,15.1,5.31,9.89,2.8,0
11.03,15.1,4.87,11.03,3.4,0
11.05,15.1,4.83,11.05,71.97,0
10.76,15.1,5.26,10.76,51.51,0
10.5,14.9,5.1,10.5,547.67,0
9.14,14.7,5.55,9.14,90.0,0
7.98,14.7,5.67,7.98,75.2,0
7.02,14.7,5.7,7.02,15.98,0
7.07,14.7,5.66,7.07,21.26,0
5.92,14.7,5.23,5.92,9.74,0
4.65,14.2,4.42,4.65,28.06,0
4.8,15.7,4.76,4.8,685.0,0
5.87,15.7,5.59,5.87,6.37,0
5.89,15.7,5.57,5.89,85.17,0
6.03,15.7,5.75,6.03,537.61,0
6.16,15.7,5.66,6.16,81.94,0
7.35,15.7,5.94,7.35,461.75,0
8.4,15.7,5.93,8.4,7.8,0
9.32,15.7,5.74,9.32,5.38,0
10.52,15.7,5.5,10.52,20.33,0
11.48,15.7,4.71,11.48,21.62,0
12.79,28.8,6.98,12.79,148.28,0
12.43,28.8,6.96,12.43,61.46,0
13.66,28.8,6.07,13.66,30.63,0
13.41,28.8,6.11,13.41,21.38,0
14.49,28.8,4.93,14.49,16.67,0
14.49,28.8,4.93,14.49,6.02,0
13.29,28.8,6.39,13.29,92.77,0
12.26,28.8,7.23,12.26,97.06,0
12.0,28.8,7.19,12.0,506.97,0
12.4,28.8,7.26,12.4,27.87,0
9.69,15.6,5.48,9.69,89.23,0
10.0,15.6,5.63,10.0,745.24,0
9.78,15.6,5.5,9.78,13.38,0
9.95,15.6,5.57,9.95,6.5,0
9.95,15.6,5.57,9.95,1.53,0
9.88,15.6,5.52,9.88,0.75,0
11.29,15.6,4.83,11.29,12.69,0
12.48,15.6,3.74,12.48,7.95,0
12.55,15.6,3.75,12.55,7.19,0
12.3,15.1,3.61,12.3,1.55,0
13.51,15.1,0.74,13.51,5.34,0
13.36,15.1,0.74,13.36,7.97,0
13.6,15.1,0.74,13.6,15.75,0
13.61,15.1,0.74,13.61,10.2,0
12.55,15.1,3.37,12.55,79.62,0
11.42,15.1,4.57,11.42,21.93,0
10.23,14.7,4.99,10.23,52.86,0
10.1,14.7,4.91,10.1,292.52,0
11.66,28.5,7.4,11.66,126.19,0
11.83,28.5,7.45,11.83,48.07,0
11.89,28.5,7.46,11.89,2.7,0
12.11,28.5,7.52,12.11,3.47,0
11.14,28.5,7.75,11.14,66.71,0
10.06,28.5,8.12,10.06,50.81,0
11.29,28.5,7.84,11.29,514.75,0
12.65,28.5,7.29,12.65,4.67,0
13.7,28.5,6.57,13.7,12.74,0
14.02,28.5,6.59,14.02,15.33,0
12.52,15.8,4.5,12.52,14.56,0
11.33,15.8,5.25,11.33,78.37,0
12.89,30.0,7.68,12.89,927.4,0
11.66,30.0,8.23,11.66,91.4,0
11.38,30.0,8.49,11.38,15.5,0
12.51,30.0,7.96,12.51,528.44,0
11.24,30.0,8.46,11.24,83.14,0
10.13,30.0,8.53,10.13,100.43,0
10.09,30.0,8.51,10.09,187.26,0
9.93,30.0,8.42,9.93,6.77,0
9.79,30.0,8.37,9.79,14.79,0
10.99,30.0,8.15,10.99,23.14,0
8.35,14.9,5.38,8.35,76.11,0
9.47,14.9,5.22,9.47,287.64,0
9.54,14.9,5.12,9.54,78.77,0
9.58,14.9,5.16,9.58,381.23,0
10.59,14.9,4.59,10.59,12.06,0
11.56,14.9,4.24,11.56,15.32,0
13.28,30.5,7.11,13.28,113.29,0
13.1,30.5,7.11,13.1,59.34,0
12.07,30.5,7.88,12.07,85.48,0
10.9,30.5,8.24,10.9,76.67,0
10.78,30.5,8.35,10.78,23.9,0
10.72,30.5,8.33,10.72,445.45,0
11.77,30.5,7.93,11.77,1.52,0
10.62,30.5,8.33,10.62,80.22,0
9.53,30.5,8.73,9.53,45.28,0
9.46,30.5,8.7,9.46,837.93,0
7.78,13.7,5.51,7.78,0.74,0
7.89,13.7,5.61,7.89,1.46,0
9.08,13.7,5.45,9.08,1.48,0
9.08,13.7,5.45,9.08,77.01,0
10.14,13.7,5.08,10.14,315.87,0
10.36,15.3,5.24,10.36,16.79,0
9.19,15.3,5.7,9.19,88.3,0
10.35,15.3,5.42,10.35,693.3,0
10.64,15.3,5.0,10.64,69.15,0
12.23,29.5,7.56,12.23,573.52,0
12.09,29.5,7.54,12.09,58.31,0
12.46,29.5,7.69,12.46,39.84,0
11.32,29.5,8.25,11.32,86.57,0
12.5,29.5,7.83,12.5,545.02,0
12.43,29.5,7.82,12.43,16.78,0
12.31,29.5,7.79,12.31,13.71,0
13.62,29.5,6.97,13.62,5.67,0
13.69,29.5,6.98,13.69,0.0,0
13.55,29.5,7.17,13.55,79.8,0
12.08,17.2,4.89,12.08,391.69,0
12.36,17.2,4.98,12.36,2.03,0
12.1,15.1,4.78,12.1,3.31,0
13.26,15.1,3.5,13.26,4.79,0
13.2,15.1,3.48,13.2,2.88,0
13.57,16.1,3.57,13.57,12.59,0
12.41,16.1,4.87,12.41,84.72,0
12.46,16.1,4.9,12.46,526.02,0
11.38,16.1,5.4,11.38,73.31,0
11.62,16.1,5.07,11.62,31.14,0
10.35,16.1,5.67,10.35,61.04,0
10.21,16.1,5.57,10.21,552.38,0
8.99,16.1,5.8,8.99,82.41,0
8.02,16.1,5.71,8.02,74.27,0
7.03,16.1,5.38,7.03,4.76,1
6.65,15.4,4.83,6.65,179.55,1
7.9,15.4,5.2,7.9,21.95,1
8.36,20.0,5.98,8.36,33.33,1
10.77,28.2,8.22,10.77,41.0,1
86.56,763.32,225.73,86.56,2606.82,1
89.38,763.32,224.83,89.38,96.03,1
90.89,763.32,224.37,90.89,4.95,1
93.54,763.32,223.46,93.54,0.35,1
93.56,763.32,223.45,93.56,84.74,1
95.55,763.32,222.74,95.55,451.02,1
97.18,763.32,222.18,97.18,17.7,1
98.69,763.32,221.67,98.69,5.24,1
99.63,763.32,221.35,99.63,2.33,1
99.75,763.32,221.31,99.75,0.0,1
24.27,30.3,9.09,24.27,71.09,1
22.91,30.1,9.11,22.91,96.47,1
89.11,690.82,200.77,89.11,4036.65,1
150.56,690.82,258.63,150.56,6.87,1
152.96,690.82,257.37,152.96,95.59,1
153.5,690.82,257.1,153.5,4.58,1
241.75,911.16,337.87,241.75,2967.87,1
302.73,911.16,349.01,302.73,29.77,1
300.28,911.16,351.01,300.28,99.25,1
300.27,911.16,351.02,300.27,506.63,1
395.92,965.02,386.96,395.92,3193.58,1
395.82,965.02,387.06,395.82,98.37,1
329.66,965.02,387.53,329.66,85.99,1
268.38,965.02,381.48,268.38,4.79,1
354.56,965.02,413.53,354.56,2809.19,1
354.37,965.02,413.68,354.37,96.88,1
266.09,965.02,378.11,266.09,1.8,1
295.82,965.02,416.12,295.82,3211.78,1
297.5,965.02,414.97,297.5,97.7,1
297.71,965.02,414.84,297.71,45.37,1
202.13,937.23,356.02,202.13,70.64,1
202.04,937.23,356.06,202.04,60.52,1
202.0,937.23,356.08,202.0,94.59,1
200.34,937.23,356.92,200.34,51.39,1
206.79,954.71,369.68,206.79,6719.38,1
207.03,954.71,369.56,207.03,96.84,1
206.95,954.71,369.6,206.95,8.94,1
115.96,954.71,279.68,115.96,0.36,1
116.57,954.71,279.48,116.57,1.09,1
116.09,954.71,279.63,116.09,3.97,1
116.76,954.71,279.38,116.76,40.23,1
116.78,954.71,279.37,116.78,5.66,1
116.86,954.71,279.35,116.86,97.33,1
116.83,954.71,279.36,116.83,53.72,1
23.93,30.2,6.08,23.93,87.59,1
22.5,29.6,6.12,22.5,38.13,1
21.08,29.6,6.43,21.08,16.35,1
19.9,29.6,6.24,19.9,17.29,1
18.53,29.6,5.88,18.53,10.26,1
17.32,29.6,5.31,17.32,3.57,1
18.69,29.6,6.42,18.69,104.14,1
78.34,611.46,177.82,78.34,1965.73,1
138.44,630.62,241.39,138.44,3.13,1
139.72,630.62,240.76,139.72,95.8,1
137.71,630.62,241.78,137.71,78.64,1
187.76,630.62,262.31,187.76,9022.52,1
237.5,630.62,271.51,237.5,1.09,1
314.7,787.62,305.12,314.7,54.22,1
316.05,787.62,303.81,316.05,96.51,1
317.59,787.62,302.32,317.59,8.73,1
317.16,787.62,302.73,317.16,15.38,1
257.48,787.62,297.61,257.48,41.9,1
195.82,787.62,277.08,195.82,4.76,1
194.66,787.62,277.81,194.66,6.43,1
197.09,787.62,276.25,197.09,100.67,1
238.43,929.73,343.64,238.43,3009.47,1
188.84,929.73,336.48,188.84,98.41,1
112.99,929.73,272.33,112.99,97.3,1
113.09,929.73,272.3,113.09,2.4,1
111.6,929.73,272.79,111.6,47.37,1
164.39,929.73,300.63,164.39,3587.91,1
163.51,929.73,301.08,163.51,98.94,1
163.65,929.73,301.02,163.65,162.35,1
165.14,929.73,300.31,165.14,93.51,1
163.58,929.73,301.05,163.58,52.01,1
162.64,920.38,298.67,162.64,6336.2,1
162.02,920.38,298.99,162.02,99.07,1
161.85,920.38,299.06,161.85,221.26,1
159.59,920.38,300.14,159.59,78.4,1
159.35,920.38,300.26,159.35,112.12,1
105.54,920.38,271.72,105.54,19.84,1
107.92,920.38,270.94,107.92,96.03,1
107.82,920.38,270.98,107.82,51.35,1
163.1,920.38,303.82,163.1,3945.77,1
164.55,920.38,303.14,164.55,95.06,1
75.11,582.59,169.36,75.11,9.72,1
77.24,582.59,168.64,77.24,15.0,1
77.42,582.59,168.59,77.42,2.01,1
79.82,582.59,167.73,79.82,2.05,0
81.56,582.59,167.11,81.56,0.33,0
81.55,582.59,167.11,81.55,50.0,0
78.87,582.59,168.14,78.87,81.33,0
78.86,582.59,168.14,78.86,410.71,0
22.0,30.0,9.19,22.0,2.1,0
20.67,30.0,9.08,20.67,10.71,0
18.27,30.0,10.42,18.27,86.9,0
15.69,30.0,10.42,15.69,100.0,0
12.94,30.0,10.08,12.94,54.68,0
11.42,30.0,8.42,11.42,698.91,0
8.63,15.5,6.11,8.63,85.71,0
7.48,15.5,5.88,7.48,63.33,0
7.35,15.5,6.0,7.35,56.27,0
6.2,15.5,5.64,6.2,90.67,0
5.05,15.5,5.08,5.05,13.99,0
4.78,14.7,4.56,4.78,420.33,0
6.08,15.0,5.37,6.08,17.19,0
7.33,16.6,6.16,7.33,10.67,0
8.64,16.6,6.24,8.64,10.24,0
8.59,16.6,6.19,8.59,4.7,0
8.58,16.6,6.2,8.58,85.42,0
8.53,16.6,6.24,8.53,40.58,0
8.63,16.6,6.13,8.63,13.06,0
8.61,16.6,6.15,8.61,5.14,0
8.55,16.6,6.22,8.55,31.58,0
7.61,16.6,6.21,7.61,89.01,0
6.32,16.6,5.88,6.32,41.28,0
6.01,14.9,5.39,6.01,568.32,0
4.9,14.2,4.52,4.9,71.48,0
3.75,13.5,3.31,3.75,30.65,0
3.89,13.5,3.26,3.89,30.34,0
3.89,13.5,3.26,3.89,16.09,0
5.05,14.1,4.42,5.05,382.88,0
6.28,15.0,5.23,6.28,6.38,0
7.58,15.0,5.56,7.58,1.33,0
7.53,15.0,5.6,7.53,79.93,0
8.76,15.0,5.6,8.76,381.48,0
8.79,15.0,5.63,8.79,3.5,0
9.81,15.0,5.57,9.81,2.17,0
10.95,15.0,5.13,10.95,0.71,0
13.65,30.5,7.19,13.65,117.86,0
14.76,30.5,6.24,14.76,54.1,0
14.56,30.5,6.29,14.56,13.57,0
14.44,30.5,6.3,14.44,14.05,0
14.29,30.5,6.3,14.29,3.62,0
15.53,30.5,5.05,15.53,15.79,0
14.45,30.5,6.22,14.45,77.4,0
14.49,30.5,6.22,14.49,308.05,0
14.54,30.5,6.22,14.54,2.82,0
14.15,30.5,6.36,14.15,30.82,0
11.3,15.4,4.51,11.3,80.2,0
11.35,15.4,4.54,11.35,625.0,0
11.42,15.4,4.56,11.42,11.72,0
10.29,15.4,5.19,10.29,80.55,0
10.41,15.4,5.27,10.41,482.33,0
9.09,14.6,5.5,9.09,84.62,0
9.18,14.6,5.41,9.18,94.62,0
9.28,15.2,5.51,9.28,250.23,0
9.24,15.2,5.48,9.24,6.58,0
9.59,15.2,5.63,9.59,4.23,0
11.54,21.5,6.03,11.54,58.09,0
10.3,21.5,6.54,10.3,90.23,0
10.67,21.5,6.78,10.67,685.71,0
11.94,21.5,6.3,11.94,7.88,0
10.67,21.5,6.91,10.67,88.22,0
10.82,21.5,6.73,10.82,113.41,0
13.23,28.4,8.13,13.23,643.46,0
13.22,28.4,8.13,13.22,46.83,0
13.33,28.4,8.15,13.33,1.32,0
15.11,31.4,9.79,15.11,105.23,0
13.29,31.4,10.12,13.29,89.59,0
14.5,31.4,9.41,14.5,334.25,0
14.26,31.4,9.39,14.26,0.7,0
12.94,31.4,10.06,12.94,85.53,0
13.13,31.4,9.87,13.13,80.88,0
13.98,31.4,9.38,13.98,233.33,0
13.95,31.4,9.34,13.95,128.46,0
12.67,31.4,9.95,12.67,91.89,0
11.4,31.4,10.33,11.4,15.35,0
8.56,28.1,8.11,8.56,13.69,0
8.47,28.1,8.18,8.47,21.4,0
7.44,28.1,8.04,7.44,65.96,0
6.27,28.1,7.83,6.27,38.21,0
6.36,28.1,7.79,6.36,20.33,0
7.39,28.1,8.05,7.39,382.76,0
7.49,28.1,8.11,7.49,5.0,0
5.98,14.0,4.91,5.98,2.26,0
6.17,14.0,4.79,6.17,67.62,0
6.3,14.0,4.71,6.3,6.41,0
6.26,14.0,4.74,6.26,33.5,0
7.5,14.7,5.15,7.5,461.07,0
8.47,14.7,5.29,8.47,7.48,0
9.81,15.8,5.29,9.81,16.18,0
12.35,28.3,7.14,12.35,79.11,0
11.46,28.3,7.42,11.46,82.05,0
10.4,28.3,7.83,10.4,46.85,0
9.67,28.3,7.89,9.67,112.22,0
10.48,28.3,7.7,10.48,114.66,0
11.54,28.3,7.46,11.54,18.7,0
12.62,28.3,6.85,12.62,8.22,0
12.66,28.3,6.86,12.66,12.69,0
12.47,28.3,6.86,12.47,22.52,0
11.33,28.3,7.15,11.33,62.14,0
9.8,15.1,4.5,9.8,193.45,0
10.67,15.1,4.33,10.67,5.38,0
10.61,15.1,4.43,10.61,84.23,0
11.36,15.1,4.17,11.36,511.11,0
10.55,15.1,4.67,10.55,68.33,0
9.36,15.1,4.99,9.36,34.93,0
9.75,17.3,5.42,9.75,536.03,0
9.77,17.3,5.44,9.77,11.56,0
9.81,17.3,5.46,9.81,20.92,0
10.81,17.3,5.29,10.81,19.01,0
10.77,17.3,5.28,10.77,12.5,0
10.97,17.3,5.42,10.97,24.6,0
10.96,17.3,5.44,10.96,86.88,0
9.99,17.3,5.8,9.99,69.9,0
11.11,17.3,5.65,11.11,340.0,0
12.26,17.3,4.96,12.26,7.79,0
12.15,16.2,4.85,12.15,14.08,0
10.95,16.2,5.38,10.95,79.44,0
11.01,16.2,5.39,11.01,281.38,0
9.85,16.2,5.77,9.85,78.11,0
10.2,16.2,6.03,10.2,479.14,0
9.95,16.2,5.85,9.95,18.01,0
11.27,16.2,5.39,11.27,15.91,0
11.21,16.2,5.48,11.21,81.11,0
11.15,16.2,5.44,11.15,412.11,0
10.93,16.2,5.36,10.93,18.92,0
11.14,18.3,5.59,11.14,52.5,0
11.99,18.3,4.95,11.99,35.52,0
12.26,18.3,5.06,12.26,30.51,0
13.51,18.3,3.99,13.51,0.65,0
13.4,18.3,3.93,13.4,1.96,0
13.63,18.3,3.98,13.63,3.33,0
12.39,18.3,5.05,12.39,81.03,0
12.45,18.3,4.94,12.45,18.71,0
12.52,18.3,4.97,12.52,344.13,0
12.83,18.3,5.03,12.83,2.58,0
12.06,15.5,4.71,12.06,29.8,0
12.38,15.5,4.79,12.38,41.51,0
12.27,15.5,4.73,12.27,4.67,0
12.09,15.5,4.65,12.09,5.59,0
12.07,15.5,4.64,12.07,9.63,0
10.77,15.5,5.27,10.77,83.24,0
11.84,15.5,4.62,11.84,448.39,0
12.84,15.5,3.7,12.84,0.74,0
14.23,29.4,6.2,14.23,117.78,0
13.98,29.4,6.21,13.98,57.14,0
14.39,29.4,6.11,14.39,16.67,0
14.34,29.4,6.11,14.34,1.36,0
14.3,29.4,6.11,14.3,4.14,0
14.37,29.4,6.1,14.37,2.16,0
14.07,29.4,6.15,14.07,16.9,0
16.8,29.8,6.45,16.8,152.54,0
16.83,29.8,6.44,16.83,53.36,0
16.94,29.8,6.39,16.94,5.04,0
15.41,29.8,4.88,15.41,3.42,0
15.36,29.8,4.91,15.36,14.18,0
15.34,29.8,4.91,15.34,19.83,0
15.37,29.8,4.91,15.37,2.07,0
15.48,29.8,4.88,15.48,1.35,0
15.41,29.8,4.91,15.41,10.0,0
15.52,29.8,4.84,15.52,4.44,0
13.01,15.0,2.9,13.01,63.72,0
12.06,15.0,3.86,12.06,6.62,0
10.9,15.0,4.58,10.9,29.98,0
11.49,20.0,5.28,11.49,553.59,0
11.75,20.0,5.37,11.75,26.5,0
11.56,20.0,5.3,11.56,14.29,0
12.97,28.9,7.43,12.97,129.37,0
13.3,28.9,7.58,13.3,36.68,0
13.32,28.9,7.58,13.32,25.14,0
13.49,28.9,7.59,13.49,6.57,0
14.37,28.9,7.0,14.37,7.53,0
14.18,28.9,7.31,14.18,82.3,0
15.1,28.9,6.37,15.1,414.64,0
13.35,28.9,7.13,13.35,79.43,0
12.11,28.9,7.83,12.11,8.7,0
12.17,28.9,7.84,12.17,471.43,0
10.52,18.3,5.54,10.52,6.06,0
9.98,14.6,5.0,9.98,4.03,0
8.87,14.6,5.28,8.87,80.23,0
10.35,29.4,8.03,10.35,1052.94,0
10.21,29.4,7.99,10.21,58.84,0
10.24,29.4,7.95,10.24,77.19,0
10.31,29.4,7.97,10.31,367.39,0
11.33,29.4,7.55,11.33,0.78,0
12.47,29.4,6.94,12.47,7.03,0
13.14,29.4,7.29,13.14,45.26,0
